txn_id,scheme,cost_type,cost_amount
fc1fed8b-2008-498f-9c83-f345f56ef53f,Visa,interchange_fee,0.21
4473ab4a-cf21-4a53-bf32-5152ec987a46,Visa,interchange_fee,0.15
084e4b20-c98d-43df-8f0a-624389964a38,Visa,interchange_fee,0.12
6f9fe53d-7b48-49b1-b2de-3a6312592a77,Visa,interchange_fee,0.94
aed4f0be-4ff6-495c-bd2d-90784f6660e3,Visa,interchange_fee,0.0
cf22d568-7f82-4436-acd3-638895310da0,Visa,interchange_fee,0.18
0b92859c-182e-44a1-9b78-bede4e1413f6,Mastercard,interchange_fee,1.94
4dd8288a-0fe5-4add-b55a-7ff6adda43a4,Visa,interchange_fee,0.01
999c8503-726e-433e-ae8b-2e50d6f4cec8,Mastercard,interchange_fee,0.12
3f85668c-8a8b-473f-af9b-d1080390b314,Visa,interchange_fee,0.73
5802ebda-2da3-4eb3-a108-05e2c73d3408,Mastercard,interchange_fee,0.55
625c7a2f-2ae4-4efb-a9fa-2b22563f3b8a,Visa,interchange_fee,0.66
ddc28c2b-0bce-44ab-9592-884a73277526,Visa,interchange_fee,0.62
cd875ff0-9e74-430d-bf90-04d0a1c70e69,Mastercard,interchange_fee,0.99
26911d1e-8bb8-4496-aaad-9ccaa5b0ab43,Visa,interchange_fee,1.2
939d657e-ca1f-4c88-b8b7-dca1827fc76c,Mastercard,interchange_fee,0.15
703d1596-fd96-44e0-93ad-ac715721f55a,Visa,interchange_fee,0.49
ba412234-6751-4322-b07c-a84426b167a2,Mastercard,interchange_fee,0.12
41fa5403-45a7-4f56-acb3-d8940422560a,Visa,interchange_fee,0.02
008331cc-983b-436a-bf5d-3ace166beaf1,Visa,interchange_fee,0.01
654e1b58-5ddc-4ee5-a9c6-add9010f819d,Visa,interchange_fee,1.18
b87a5798-b3c3-40fb-a565-d8076bd72612,Visa,interchange_fee,0.04
95d01da8-f1aa-471e-a721-0aae63f23d45,Mastercard,interchange_fee,0.22
badbab61-d372-458f-a08e-c14f6fa97afc,Visa,interchange_fee,0.25
d02e383b-7c3f-49a6-b9b6-a8b32a0b0b65,Mastercard,interchange_fee,0.06
27cf2f0b-f477-4ef0-a9f9-351f06dc19a9,Visa,interchange_fee,0.76
32ba0f1f-3543-4b78-a82d-9d8a4f079f94,Mastercard,interchange_fee,0.78
cc928b09-ddac-4d54-8449-7d4d337d0b26,Mastercard,interchange_fee,0.11
e5af9e24-0dc7-40cc-bd1f-4780766b6793,Mastercard,interchange_fee,0.38
59743b45-bf96-48a7-ab16-8290ea8ba42b,Visa,interchange_fee,0.43
d3d8ec0a-1c83-483c-b0ad-dc19d7b70408,Mastercard,interchange_fee,0.32
20ac3759-e23f-4091-aef0-6f5e47b728bd,Visa,interchange_fee,0.13
67852ef1-9a02-4f0d-99f3-ecfceb51ff2a,Visa,interchange_fee,0.14
d39b86e1-0dfd-400e-9d5c-b973bcd83ea2,Visa,interchange_fee,0.52
a8016b37-2ed2-47f1-870d-5ebce81c4ad6,Visa,interchange_fee,0.03
7781d8e8-7b7a-434c-a87a-9164e8871a6c,Visa,interchange_fee,0.1
3f062387-2aaf-4b15-9046-a49fa3abe5ff,Mastercard,interchange_fee,0.02
1c0977ac-f977-4e7c-a2bf-e93d80def4ff,Visa,interchange_fee,0.78
f68fb436-2b5f-4c2d-869e-59ed5cad1261,Mastercard,interchange_fee,0.38
1d9e3c44-a371-49d3-a33f-97e50abc9705,Mastercard,interchange_fee,0.37
a4932a50-6417-4227-9583-031c386f710f,Visa,interchange_fee,0.34
a4976621-c844-4bb3-8822-7e9fe584d250,Mastercard,interchange_fee,0.17
5cf97701-0e5a-4da8-a3a5-986fdb1f67e4,Visa,interchange_fee,0.72
866d8489-5a1f-4eab-b0ae-d7961be3694a,Visa,interchange_fee,0.22
c17346e3-0195-4fc0-966c-812feac2a373,Visa,interchange_fee,0.48
b0f6b57e-224e-40ff-a4dc-f23befb15210,Visa,interchange_fee,0.43
019db327-4b9b-4015-ab91-2fc67b358190,Visa,interchange_fee,0.34
4453e9ef-1144-4f27-a63d-8472c00a22b8,Mastercard,interchange_fee,0.05
c22f33d8-e650-4e41-a409-652b61b3243a,Visa,interchange_fee,0.37
7eb663a7-4179-47ee-9359-9e68d9cec4ea,Visa,interchange_fee,0.55
78bf01cd-6083-4546-8358-dc059b0d41bf,Visa,interchange_fee,0.27
f31c11bb-233d-4828-a853-fc845a0b6392,Mastercard,interchange_fee,0.25
3c3d50e7-72f4-4452-82d7-b9377e95816c,Visa,interchange_fee,0.0
6ed62599-bd85-4388-86d2-79102bf53f09,Visa,interchange_fee,0.08
981f5987-358c-43d4-9534-cf6f0cf8b657,Mastercard,interchange_fee,0.36
5c12603d-767b-4546-841a-73891f510210,Mastercard,interchange_fee,0.09
799f79d1-c624-4430-9986-13fad315574f,Mastercard,interchange_fee,0.49
edd21b7e-c050-4b24-94cd-48e65a807bad,Mastercard,interchange_fee,0.02
edc56b28-3930-41db-94f8-2dd54af8b20e,Mastercard,interchange_fee,0.43
a7f65d24-878d-47d7-8e81-eaa2eb5cf28d,Mastercard,interchange_fee,0.01
9b1687fe-5c8b-4c90-aeb6-5dd8916360a5,Mastercard,interchange_fee,3.53
686b0366-56c8-4785-b7da-186cf9568599,Mastercard,interchange_fee,0.02
de5170f1-dcb0-4d2c-8365-dae51309dc37,Mastercard,interchange_fee,1.48
ad483741-082d-40ce-8857-f304a81f143a,Mastercard,interchange_fee,0.02
9f6d8cac-b9f4-497d-b728-88790cf365c9,Mastercard,interchange_fee,0.05
c1f6e3af-6e1d-4da1-972e-a10e3cac4ebe,Visa,interchange_fee,0.26
27d79394-2a24-45f6-b1b4-06c35bccaea7,Mastercard,interchange_fee,0.08
d60b02e1-4a4b-4274-beef-6815cf838dc8,Visa,interchange_fee,0.38
49e47d45-4d23-49b4-9307-603d6325f558,Visa,interchange_fee,0.29
0e32a62f-0de0-423e-972b-9dbd540a053c,Visa,interchange_fee,0.17
e44d047c-dcd9-46cd-a0c4-de49efdd0acc,Mastercard,interchange_fee,0.06
d354be2a-1d57-4f0a-830b-6c4f43e906e9,Mastercard,interchange_fee,1.42
05ab26bd-5c87-4b17-a8f8-dc4a224e7ca3,Mastercard,interchange_fee,0.1
381b62fa-9b5b-4858-9593-f2c007a64b88,Visa,interchange_fee,0.05
2c7b68f2-5fad-440c-b65e-89a45bd30c50,Visa,interchange_fee,0.08
19410b4f-9c2d-4c72-82e1-0c0b33f5ae26,Visa,interchange_fee,0.0
1516199c-51f3-47c8-a3b3-5324ec28ce01,Mastercard,interchange_fee,0.4
276b9fdc-c171-4fe9-8629-ecb665ada73c,Mastercard,interchange_fee,1.4
0778afc2-135a-4077-909d-47ff497a6271,Visa,interchange_fee,0.26
925a9b7c-2f19-4216-902f-734ec4c63218,Mastercard,interchange_fee,0.27
2db6705e-0231-46fe-a214-7d89763fc9a6,Visa,interchange_fee,1.21
7290dc8c-3fb6-4e51-baca-815c9442c169,Visa,interchange_fee,0.23
64738aec-c564-4bd1-b583-f447186b89cd,Mastercard,interchange_fee,0.04
8a1113b1-c8ed-4918-9c32-30bf78ddf181,Visa,interchange_fee,1.36
393c051c-f196-4b1c-83ef-07aa8567a390,Visa,interchange_fee,0.35
e27ae644-d814-48da-bf18-74e22d5dead5,Visa,interchange_fee,0.23
501a6f52-110a-4c3a-961d-0fbe49b25193,Mastercard,interchange_fee,0.49
4fb28a3b-00c4-4be6-bc61-bd88d0221acd,Visa,interchange_fee,0.15
4fe945c4-80e9-4252-9275-0d605dd62b48,Visa,interchange_fee,0.3
e3c74c1f-2834-4d5f-8ef7-156db957f35c,Visa,interchange_fee,0.03
ebbe8ef6-00b6-49b0-a601-43309fedc8e8,Mastercard,interchange_fee,0.65
016e843c-f8fd-4d4d-9269-5a08c19b1acd,Mastercard,interchange_fee,0.35
36c18ee4-d5ee-4588-8c36-a0fd42ff2145,Visa,interchange_fee,0.58
03ac924c-6206-4dbc-aad5-85c026f06acb,Visa,interchange_fee,1.29
1c53d63c-e029-43b8-83f3-d883749e5c4d,Visa,interchange_fee,0.03
1d895356-cdf0-4668-8d61-6f235fbbf01f,Mastercard,interchange_fee,0.0
4136304e-0295-4d66-8f0c-cd0dcb778561,Mastercard,interchange_fee,0.2
d15704ae-43b5-4621-a593-30d1398a2789,Visa,interchange_fee,0.0
24713650-0522-482c-9a3f-ffa11e70193e,Mastercard,interchange_fee,0.06
339eb5e1-d3ae-482d-b530-82400314a9e6,Visa,interchange_fee,0.04
d7ec4c36-eb31-45b0-9ffe-25d57391c6b2,Mastercard,interchange_fee,0.01
72bf98ff-73a2-41e8-8dd7-068ca4c30d43,Visa,interchange_fee,0.15
40b32866-591f-4247-a1c5-0cfaa0ffa83c,Mastercard,interchange_fee,0.3
97fb073c-3057-42f6-8975-94bdf0636175,Mastercard,interchange_fee,0.12
4791d06b-58b4-4939-81f6-b8e06891241c,Visa,interchange_fee,0.47
cc044dd0-d90c-406c-b7a7-48f24c521478,Mastercard,interchange_fee,2.03
c333e326-4d4b-4520-a75b-25b35ed43d0c,Visa,interchange_fee,0.06
c9586f2a-5f3f-40e4-85cb-917fcd4795e6,Visa,interchange_fee,2.15
23c43a22-40bd-4e0b-ab4d-700765a7e534,Mastercard,interchange_fee,0.29
8b362ddb-dfad-4979-953f-93c7e1f0815d,Mastercard,interchange_fee,0.12
48941c94-be01-4e95-bd35-0213c855ffdc,Visa,interchange_fee,0.56
67561f3c-9a48-48da-bc03-73ad67dcf6bc,Mastercard,interchange_fee,0.06
3ca913e8-08f4-4ec5-b923-7a570d29992f,Mastercard,interchange_fee,0.16
bc476b1d-4afb-4a42-91d3-24174b94dcbb,Visa,interchange_fee,0.8
573a6128-6bc7-469e-b7c7-5da44a81f8cd,Visa,interchange_fee,0.38
64e8a891-a465-42c3-a306-d49faa8c1360,Mastercard,interchange_fee,0.3
fb333311-db9f-4dd3-8ac2-f9236a83f468,Mastercard,interchange_fee,0.41
c0c0b731-67aa-4a0f-a910-245284afe5d5,Visa,interchange_fee,0.08
99aed603-4c7f-48c6-9eab-42704e99cd14,Visa,interchange_fee,0.23
172b3926-9306-4326-be91-ae254074fb6e,Mastercard,interchange_fee,0.51
2312692f-a168-4a99-af1b-d9f423467f09,Visa,interchange_fee,0.09
293fe4f9-6f55-45dc-8630-c1bf8688de73,Mastercard,interchange_fee,0.12
5434ba7f-e9e0-45f9-a743-82a36e1b6eed,Mastercard,interchange_fee,0.38
27172f25-55d6-4f6e-9cb8-b917e772b0e5,Visa,interchange_fee,2.21
b5c9bb54-d915-4536-823e-3f4b061e70d0,Visa,interchange_fee,1.24
e315540f-0944-4acd-9ad5-1ac0a46f1624,Mastercard,interchange_fee,0.15
d5a55651-fb70-40dd-8fe5-1237c0903b65,Visa,interchange_fee,0.77
b57153df-f609-4733-94b8-c52444c410a5,Visa,interchange_fee,0.19
4254825f-a0ef-4665-b923-1936c3779e13,Mastercard,interchange_fee,0.44
32538701-045d-42ca-bf66-9661fabcb197,Visa,interchange_fee,2.04
4aeafba0-ad1f-4a73-896c-de5c94ba747a,Visa,interchange_fee,0.25
dde513ab-9087-4b12-9fcb-fe11310ff13a,Mastercard,interchange_fee,1.68
328a3d21-e77d-4cf3-b503-d27dad271576,Visa,interchange_fee,0.88
4023aac3-1a6f-4b8e-aca0-a90a6635d5d6,Visa,interchange_fee,1.61
fb4dc943-490f-4a11-814b-e22c679ff0da,Visa,interchange_fee,2.69
a309c9a5-3b30-47f3-975f-8eaf614f9273,Visa,interchange_fee,0.05
73bb0fc4-eb05-4fb7-8c51-fc6fa123b120,Visa,interchange_fee,0.57
6dab560e-5412-4e75-9d9d-51c2e1e6d433,Visa,interchange_fee,0.04
fff90f02-b0c3-44bf-b32e-0c07351184f9,Mastercard,interchange_fee,0.74
f81cd590-4410-4207-978a-1f233033b6f4,Mastercard,interchange_fee,0.09
bf2ea0e8-d9fd-4e51-9a37-7d195d450486,Mastercard,interchange_fee,0.16
1934aa53-c139-46e6-8f51-f087f30f6c5e,Mastercard,interchange_fee,0.55
ff3f53ba-bca6-471d-a881-ca6786f57844,Visa,interchange_fee,1.17
ff315fab-6c0a-4196-b050-76f4e2b83e71,Visa,interchange_fee,0.26
58097653-34f1-426e-8e67-3236682635ff,Mastercard,interchange_fee,1.26
daa941b4-6130-4a5d-ab3d-e98311c21e83,Visa,interchange_fee,2.31
cc06281e-4768-427a-90fb-f2b472edb5f9,Mastercard,interchange_fee,0.2
308b5267-62a8-4a90-a8af-5e6cb165a370,Mastercard,interchange_fee,1.73
7b89c560-89ef-422c-9c00-055622e71682,Mastercard,interchange_fee,0.13
39d78b87-cd68-4b6f-b516-b4be7c903c19,Mastercard,interchange_fee,0.01
1688ea60-0233-420c-a75f-5a7ae0111777,Mastercard,interchange_fee,0.33
218c731a-2b20-40e5-865b-93328c40749d,Mastercard,interchange_fee,0.09
eb1f5019-fb3e-4866-85b2-0c31082030d2,Mastercard,interchange_fee,0.36
ece37a4c-93fe-44bc-b586-b59a93bb6dea,Visa,interchange_fee,0.06
19598b16-7d06-4818-b5bf-c103dc5df3d9,Mastercard,interchange_fee,0.04
b5a44e29-47d9-4917-893d-57dcc38d3737,Visa,interchange_fee,1.33
d1acc6bd-ea4b-4626-bef9-80ed5a5b7393,Visa,interchange_fee,0.1
652df89d-757b-43ad-9412-15e83a430b9c,Visa,interchange_fee,0.7
ccf49f2a-9fdb-4af6-9b38-629bff30b2c6,Mastercard,interchange_fee,1.3
5da72821-ce9e-483e-9aee-f9234202eb77,Visa,interchange_fee,0.08
7ce050a9-ba63-46dc-abb2-13f61a7f9d7c,Visa,interchange_fee,0.08
20735caf-12d6-49cc-9db3-cb54d9b147af,Mastercard,interchange_fee,0.17
6107a2ca-e54d-4fff-af1b-64990fb2d70e,Visa,interchange_fee,0.17
a07a9361-e383-4c78-b37d-e90bf274fda6,Mastercard,interchange_fee,0.88
ce4ef87b-02a3-4023-8186-04a92193ce4e,Mastercard,interchange_fee,0.38
b5f79338-d94e-4fbe-89e0-58c2ebf15102,Mastercard,interchange_fee,0.1
f5a156e8-9cf2-4414-88e6-b43a4437f486,Mastercard,interchange_fee,0.11
3afb1941-5098-4b86-a1ee-516f8c5fd90b,Mastercard,interchange_fee,0.04
f94781c7-6269-49f1-9cdf-b1bf835cc9b2,Mastercard,interchange_fee,0.1
e1664d94-db7d-40c9-bffc-3128c22d04f1,Visa,interchange_fee,0.04
f4a470e9-e195-4215-923e-6fb26d763213,Visa,interchange_fee,0.04
80f9a097-a5cc-47be-8bda-5370998df88e,Visa,interchange_fee,0.16
6bb6e47d-946d-420f-ac8a-7951e6671a38,Visa,interchange_fee,0.21
182bb0ca-2345-4961-a39c-38bb93cdb4b6,Mastercard,interchange_fee,0.13
fa6777bc-ba84-443f-bb52-2bb6687b334c,Visa,interchange_fee,0.41
c7d04b18-813d-48a0-8f58-9531626fe15f,Visa,interchange_fee,1.19
f57d72df-6bb4-45ea-a1c1-ecac71c5d7a5,Visa,interchange_fee,0.5
24ba8a6e-ce65-4f7b-97b8-a2dee3b969f5,Mastercard,interchange_fee,0.08
6e8e8750-0c51-49f4-b916-7fcffacb2d77,Visa,interchange_fee,0.51
d5e37c62-4329-40f3-af35-be101fe182a2,Visa,interchange_fee,0.62
ec8fb6f4-4d6c-4eff-8cec-39ea767d7c41,Visa,interchange_fee,0.43
cbf2e099-ce06-447d-b5af-3a1238094286,Visa,interchange_fee,0.28
fc79162f-502f-401c-8500-c6b0714f654f,Visa,interchange_fee,0.2
853978bf-8c4f-419b-90be-56c922b423f6,Mastercard,interchange_fee,0.03
e690ce0a-1930-4dfa-b4ca-b22d59c8d9c9,Mastercard,interchange_fee,0.18
0667ea03-9a34-4b17-b4d7-7bb11ee6cdb5,Mastercard,interchange_fee,0.37
ea6372f5-09f1-47ab-81be-a4329883411b,Mastercard,interchange_fee,0.26
0d68bb57-5aec-4483-a354-65fba7e6291e,Mastercard,interchange_fee,0.1
1b48ca7e-019c-4374-892e-fec3b9fb5deb,Visa,interchange_fee,0.24
dce9df3a-2313-4fe2-97a0-dee026f631ad,Mastercard,interchange_fee,0.05
f88a7fbc-7f74-4023-bc2c-0c3c92d96d62,Visa,interchange_fee,0.24
46453b14-dd54-4fb4-8cc4-ee57e611f3ac,Mastercard,interchange_fee,0.6
3bd78889-8833-4e88-ae31-8ec4720031f3,Mastercard,interchange_fee,0.14
13c2f7bb-92c7-46c4-8647-6d37cb0d6a9f,Mastercard,interchange_fee,0.08
61a7f21f-7be8-4d64-acca-4a9885f437a6,Mastercard,interchange_fee,0.03
eb4066fb-b363-4780-8456-ec0183d47adb,Visa,interchange_fee,0.09
528cbd6f-59ee-47fc-9953-f16ab9bb3039,Visa,interchange_fee,1.96
6e3de406-a821-4869-9c07-10d257552c66,Visa,interchange_fee,0.15
e29d9df0-5635-46b8-a4a8-c541a247847b,Visa,interchange_fee,0.22
a14bb05b-0a3c-48b7-9376-7add13cc6a8a,Mastercard,interchange_fee,0.03
e917a148-f3e2-402d-8973-6044f42527e1,Visa,interchange_fee,3.37
46e4ccb4-de12-4e82-9ac2-1991e45e6e48,Mastercard,interchange_fee,0.54
2805f980-c013-4085-babc-8a4acd03fc4b,Visa,interchange_fee,0.05
04b393dd-b9d9-4884-aad3-953ae2e1dda8,Visa,interchange_fee,1.12
c8de7e95-b055-406c-b395-fd236f98f58e,Mastercard,interchange_fee,0.51
0755c625-2637-4aed-8448-0148b9c30e15,Visa,interchange_fee,1.37
b9aff7bb-7450-4bab-a128-0c7f388b2a36,Visa,interchange_fee,0.07
22b65198-8e65-4146-ae20-d99ba9b63c5b,Visa,interchange_fee,0.07
1f89f167-cc76-422a-ac25-833d36b823a7,Visa,interchange_fee,0.32
b0554d35-e756-481d-b1a0-f41f75c435cf,Visa,interchange_fee,0.01
01795184-dd54-45a0-a5a4-d09bb4acc516,Visa,interchange_fee,0.3
6c3e5a6b-b110-4445-939e-736724cae06d,Mastercard,interchange_fee,0.19
45bf76e4-abe9-4b81-8a7e-bd05f3f909a0,Mastercard,interchange_fee,0.6
b7b303de-14c4-4464-9927-fca9a5a21175,Visa,interchange_fee,0.11
e8471e85-e949-4f2d-b7eb-c1069a280139,Visa,interchange_fee,0.01
b06d1894-c575-4864-9cf6-9eae786a0502,Visa,interchange_fee,0.23
55215874-dca6-4ce3-962e-27aa08fbe50a,Mastercard,interchange_fee,0.19
c77474f5-c997-47f0-9799-da5eda54b116,Visa,interchange_fee,2.55
ea691a9a-abe5-4ccf-a206-ce0f8c6b91bc,Mastercard,interchange_fee,0.1
8f608f1d-e504-46a3-8d4c-a1bfafb009ca,Visa,interchange_fee,0.36
310b3204-3d4c-4c57-9d6b-b96ad4416078,Mastercard,interchange_fee,0.21
6e976d08-71cc-4b96-ae1a-9ced3682c8bf,Mastercard,interchange_fee,0.08
cd9070bb-36a4-4a22-9842-8b8cdce6dfc2,Visa,interchange_fee,0.16
0c2f2f76-1f36-44b6-b82d-5399aa1e0657,Mastercard,interchange_fee,0.28
601f98c8-f47c-43ff-8e8a-23ac935908d2,Mastercard,interchange_fee,1.02
ec1713d8-84f8-4379-bdd7-33276871f28f,Visa,interchange_fee,1.04
899e5c3e-4c31-4765-87e4-1b5033ff1132,Visa,interchange_fee,0.42
63c91b55-fd9a-4e04-9522-5e89ea23be98,Visa,interchange_fee,0.72
8726b399-6bd6-4c57-a78e-7a0a2c763867,Mastercard,interchange_fee,0.11
e10b9695-13e0-4541-ac94-0150039366b8,Visa,interchange_fee,3.65
ec541452-f2f2-4b3c-86c5-cb025cdc15e6,Mastercard,interchange_fee,0.31
6b91511d-26dc-4641-b665-8bddbe32b4a1,Mastercard,interchange_fee,0.22
ea42b4cd-e5ba-4ccc-bb08-7ed8b8c4b07e,Visa,interchange_fee,0.07
44b745e8-d427-4e89-bdaa-6c2a45f171bb,Mastercard,interchange_fee,0.33
a5f4282a-f486-4960-87cb-dbe50a2c03e0,Visa,interchange_fee,0.38
0d83c9a7-ef1f-40a3-bd00-7daa5b82f3e7,Visa,interchange_fee,0.07
fe5935a4-1aec-4c35-a3f6-fdffcfabf808,Mastercard,interchange_fee,2.52
c72118a3-0116-45d1-b917-885b5565e356,Mastercard,interchange_fee,0.61
20f5c9c4-a3bd-4580-9e22-152f1cbc5694,Visa,interchange_fee,1.29
f46d1849-3e0e-47ef-97ec-93b8cd90f436,Mastercard,interchange_fee,0.07
d27e4fb8-c5cf-4dc6-9668-8dc19c159cd3,Mastercard,interchange_fee,0.75
dfe7d1c9-499e-4cdb-9d14-2a19ee5ca87b,Mastercard,interchange_fee,0.31
5f0d9b14-56b3-4949-b0df-10cdfe78bd54,Visa,interchange_fee,0.05
4052e095-ae11-4451-9424-384aed2bba13,Mastercard,interchange_fee,0.04
54223599-4e0f-408c-9149-fa14a90c08fc,Visa,interchange_fee,0.75
adcf6773-988e-42f3-8998-ee060c54a9d4,Mastercard,interchange_fee,0.52
efc9d0e6-7661-41c5-918f-6dd2381ed8b9,Mastercard,interchange_fee,0.36
7678d1b6-baf9-4b20-9727-399acf7f0362,Mastercard,interchange_fee,0.81
4adee54a-4b2d-4c31-ba02-b450c90b6f8d,Visa,interchange_fee,0.11
50296b33-0ad5-4753-b717-b5c151aab282,Mastercard,interchange_fee,0.08
071300f0-fb6d-42db-a40e-61ce34f2a9d5,Visa,interchange_fee,0.29
53c5fa98-5b79-416a-9a1d-df225accea57,Visa,interchange_fee,0.11
447644a5-c717-4426-a0b4-f6825c947ba5,Visa,interchange_fee,0.08
2b2f37d1-cc89-43b5-a7a9-7021d5c9d0dc,Mastercard,interchange_fee,0.01
5f648716-53ab-4124-b775-921bb6088442,Visa,interchange_fee,0.78
ff496cea-c36a-4478-805b-dfce670f1f55,Visa,interchange_fee,0.67
4e6c8962-706e-416b-a67e-391ca5891cea,Mastercard,interchange_fee,0.36
50a7d2e6-2d73-458f-8d72-b8101276884f,Visa,interchange_fee,0.21
d7426c89-413a-4234-a6c1-827ec281f176,Visa,interchange_fee,0.41
1fea90b2-f7c1-47ca-af81-95490b08191c,Mastercard,interchange_fee,0.75
70e7d123-57e3-4804-a062-f22cac43e0ea,Visa,interchange_fee,0.38
3eb0d588-7027-4e13-a102-5fa3e1f735ee,Mastercard,interchange_fee,0.86
b2d94e63-4789-456b-ac88-fe7fc3799ba4,Mastercard,interchange_fee,1.0
4426bb67-50a5-4b3a-8266-696b5c2ee774,Mastercard,interchange_fee,0.14
efb53420-f185-48c7-acb9-8180b79c4280,Mastercard,interchange_fee,0.1
27f747a4-57fa-4924-a1cf-497fb89ea685,Mastercard,interchange_fee,0.44
8f2410f1-ff01-498d-ad56-7b82ca441901,Mastercard,interchange_fee,0.21
f94eb558-e0c7-4494-ab6b-604a7e99ed1c,Visa,interchange_fee,0.0
dd28a1ee-d5dc-4323-8c05-f22705b34068,Visa,interchange_fee,0.02
2e7ff699-e190-415c-ab07-8aa1be6d38ed,Mastercard,interchange_fee,0.0
79aa24c6-0209-42d9-b601-30b4ba968d36,Mastercard,interchange_fee,0.01
3b241832-7346-4e6e-9ef9-9a086dc03377,Visa,interchange_fee,0.14
7564043c-6e6d-4020-b4c1-eb92b58a34d4,Mastercard,interchange_fee,0.24
aaf76a79-528d-4cd4-a750-42c851673453,Mastercard,interchange_fee,0.13
638cd857-c396-4e02-9634-963dc7270d73,Mastercard,interchange_fee,0.08
6af3923c-25ff-4a6b-be9d-ddfca8d9c3d3,Visa,interchange_fee,0.32
ce0c77eb-d241-4e75-8306-eebe98c96829,Mastercard,interchange_fee,0.02
9da73dc2-84ad-4744-96b5-e8af5dd5b2b5,Mastercard,interchange_fee,0.08
e1832dca-3b2d-4f8a-8340-8e7c6d952db7,Visa,interchange_fee,0.01
c93a0ae4-841c-4ed7-a651-c1787bb2d124,Visa,interchange_fee,0.35
ce463e6b-4413-495f-a6be-10f1f5ac37dc,Mastercard,interchange_fee,0.26
6b30edcc-2bb2-47f5-90c0-49681598112e,Visa,interchange_fee,0.21
67cc339f-2306-48cd-8477-d68c4e5e2929,Mastercard,interchange_fee,0.21
4f652bbd-9a25-4083-b7d6-630bd9093195,Visa,interchange_fee,0.65
98bdef0d-3f1f-452f-a0bf-bb5f8f01eda0,Mastercard,interchange_fee,0.4
d2772aa3-62ce-4b12-8ae6-fa25bf2a08fb,Visa,interchange_fee,0.85
80177469-4b97-4667-bad8-213a6d06ee5b,Mastercard,interchange_fee,0.09
e0de5466-898a-44e9-bac7-4cf02f6f2af7,Visa,interchange_fee,0.08
bd72e665-769a-4046-8315-dd41129524b1,Visa,interchange_fee,0.0
a10084dd-0ef6-418d-8deb-db6bfac4ccae,Visa,interchange_fee,0.23
f793adf2-cd8a-4262-886a-3d8dc112bfb9,Mastercard,interchange_fee,0.8
df1e4a43-03a4-4e3f-88bb-75be9161cc55,Mastercard,interchange_fee,0.13
f3eb12ed-ed3f-4b9c-84bc-3f27dac86653,Visa,interchange_fee,0.23
1c33eec9-6bfa-4783-a712-e90f045c3887,Visa,interchange_fee,0.11
4766b821-3239-41b1-816c-386821882371,Mastercard,interchange_fee,0.07
25640a98-297a-4f63-97ac-fa0d1d293cc0,Mastercard,interchange_fee,0.62
bdc5dc5f-7fea-4bb9-bd4b-e2451f6c7cc3,Visa,interchange_fee,0.91
1660f89f-9d97-4002-9004-75f3fb355e6f,Visa,interchange_fee,0.92
db1aa136-9b8c-4320-b57a-d38d5997200b,Mastercard,interchange_fee,0.75
e466ed63-88e5-4810-b04c-95a9931588c8,Mastercard,interchange_fee,2.49
df77f863-454e-49e4-a9cb-9b31e1d35c39,Visa,interchange_fee,0.2
b87b9ecd-af44-4e40-8093-74a269b4c7bc,Visa,interchange_fee,0.13
2549d3fd-51df-423c-9856-55a5628d79a1,Visa,interchange_fee,2.52
ef78dbfe-5053-4277-93d7-ad267396c1e0,Visa,interchange_fee,0.68
b057e08b-24b4-4f78-a996-d00f6d6d712a,Visa,interchange_fee,0.27
ce8cd728-155d-4c35-bbb6-135a3becb42e,Mastercard,interchange_fee,3.37
63449a77-e68d-485e-bc42-b192779dce68,Visa,interchange_fee,0.05
af137e6b-a512-44a0-86a9-da4ec0e5c5e7,Visa,interchange_fee,0.11
72f34436-b371-46a8-880f-e45e579d8488,Mastercard,interchange_fee,0.44
62c78072-388a-4f96-9c3f-45ebeba415e1,Visa,interchange_fee,0.02
5901c71f-6ffc-4e2b-829f-90db3d6594be,Visa,interchange_fee,0.44
83bb24db-e83c-473f-bfd5-d0c442cb15ee,Mastercard,interchange_fee,0.35
2ac6d320-b17e-4799-b1bc-81fde2cc0b8a,Visa,interchange_fee,1.1
eaa8baed-f37c-4a4d-bd7c-c1f793a94ed5,Visa,interchange_fee,0.01
fee0f95a-ddbb-4bc3-84a4-a979ce71e7d1,Visa,interchange_fee,0.34
59023499-3447-4c52-905a-b8791d1d62c8,Mastercard,interchange_fee,0.32
aa240a23-00a4-45e9-b142-a2406cbcb192,Visa,interchange_fee,0.49
be86de99-2fa4-4a1a-b90c-7c1fffe17adb,Visa,interchange_fee,0.06
8868d4eb-0ea3-4722-906d-9b4c540d792a,Visa,interchange_fee,1.04
73f84567-d6c6-449b-94f2-1d096313678b,Mastercard,interchange_fee,0.73
1ca2b892-68ae-448f-9afe-243f04ab81e2,Mastercard,interchange_fee,0.81
62e8ab38-4926-46c9-9d75-e2f0967bde0e,Mastercard,interchange_fee,0.08
c179c82e-e52e-4c58-bf7a-55cd4fe6a4de,Mastercard,interchange_fee,0.08
ca71f81d-7c2f-45e7-b410-2b937f6699ab,Mastercard,interchange_fee,0.09
f754d1c9-27cf-4dc4-8f6b-f2946405c975,Mastercard,interchange_fee,0.02
a36f4392-fda8-49a4-a98f-1aed51d62eb3,Mastercard,interchange_fee,0.11
