txn_id,card_id,txn_date,merchant_category,amount,txn_fee,reversed_flag
78073bca-f784-47c7-83a5-fab2a04d1ed4,C471_1f39,2024-07-16,Restaurants,86.29,1.04,0
b36d1c16-63cc-4cc1-a74e-9b703480604b,C267_059e,2024-12-01,Restaurants,23.64,0.3,0
399852a0-bd1b-4102-8d5c-141d6cf49ca8,C77_0b20,2023-08-12,E-commerce,23.01,0.12,0
f6e16997-7360-4e70-9c31-345f31cfa731,C271_d61a,2023-08-04,Utilities,0.56,0.01,0
b9ba2541-502c-495a-aab7-01219f7631a2,C355_a1c5,2023-10-20,Restaurants,6.45,0.08,0
ce69d7e2-c578-4724-add7-7797786fcb82,C811_600c,2024-01-11,Utilities,51.53,0.34,0
7a22f030-443e-4df9-9cb3-fe0dc0cc741d,C997_e524,2024-12-23,Travel,12.83,0.16,0
1589043b-aaab-48a7-b6bb-6b0eb9a1e2a9,C828_519b,2024-09-21,Utilities,25.54,0.18,0
fc994a97-0fea-42ec-bd13-2d80a915e90f,C479_c6b1,2024-10-10,Groceries,33.37,0.18,0
6d10bde4-d032-4a3b-86de-022fac19fdf9,C176_c7af,2024-12-05,Groceries,80.27,0.71,0
cbc4740f-18f4-4db9-96b1-ce90ee75e67b,C619_d866,2024-09-25,Subscriptions,52.34,0.56,0
5868fa18-cf5d-46dc-b7aa-009b8d6ea0b0,C950_3d93,2024-04-15,Groceries,14.51,0.18,0
243f82b4-2b25-48c0-bc82-b15f2ab65260,C165_cd66,2024-12-07,Subscriptions,39.28,0.48,0
950ad366-e0ab-42b8-9dd5-ec62ae0e22f6,C906_bb9b,2023-08-20,Utilities,16.99,0.27,0
da992d44-58db-4aa7-b3fa-f48e3fa53ae5,C261_62b2,2023-10-17,Subscriptions,84.64,0.44,0
c14913f8-7b10-4d52-aa74-1eb5e680f802,C593_a881,2024-06-29,Groceries,32.44,0.29,0
5d373b75-69ff-4eae-a154-986fb5529380,C935_6706,2023-12-14,Subscriptions,90.4,0.53,0
b0fa2630-9371-4ea7-9065-208acea43229,C235_edc6,2025-05-02,Utilities,10.13,0.18,0
47ed18b9-bce3-4115-9894-990e1d294641,C384_f146,2023-12-03,Utilities,19.36,0.28,0
1852d52e-2991-43ca-962b-ed61d9852311,C484_62e5,2024-06-14,Restaurants,49.8,0.59,0
3ef0a49f-9321-4911-a89d-ca547677b8e0,C784_ec1c,2024-02-12,Restaurants,136.69,1.08,0
1ad98fed-6008-47bb-8221-61c47e2ae692,C903_e79c,2024-07-23,Restaurants,26.89,0.49,0
07789c67-7397-4dd6-acb5-554c74fae37f,C206_ef58,2024-10-31,Utilities,2.0,0.02,0
231fb1b7-bc3e-4051-ac58-2ac414f4c448,C105_2828,2024-06-24,Travel,11.86,0.22,0
a4acb3d6-1e6f-4916-a848-213ec474a200,C278_b63c,2025-06-28,E-commerce,4.79,0.06,0
c7bf4779-e973-4304-9b3f-ab5c25817a5a,C276_53fd,2024-09-02,Subscriptions,15.57,0.28,0
f8976ffa-ef9c-44f2-9519-a7c7f410aa29,C154_0938,2024-04-25,Utilities,51.35,0.77,0
1dec6362-88d4-448b-af37-0332864cbbc6,C330_edae,2024-03-12,Utilities,88.25,0.53,1
c6e95b23-c590-4647-b60d-4931673e994f,C695_e414,2024-04-12,Subscriptions,61.14,0.78,0
26f101d4-a868-4fd0-ad71-d400f6cf4e7a,C146_8e33,2024-05-14,Restaurants,163.44,0.96,0
29016262-7464-4e38-981c-d5bcf72dde3f,C818_e9a2,2023-11-29,Subscriptions,81.55,0.94,0
d6744346-a468-4f64-948d-9384ce961431,C659_c069,2023-12-05,E-commerce,29.52,0.35,0
8fc29640-eb3a-4131-8fe3-c2e878188b69,C760_cc35,2024-10-23,E-commerce,30.49,0.18,0
8ceceb63-f9fd-4e73-af40-bcfceb9f053e,C456_486c,2023-08-21,Subscriptions,27.57,0.18,0
671bd0d9-6679-46f8-99e7-659c3bc96c59,C463_1de4,2023-07-02,Utilities,20.89,0.13,0
4676f792-6ec4-4a36-87a0-2d7cbc1669d6,C277_039d,2023-12-28,E-commerce,7.14,0.13,0
06b91d3d-2efe-493b-9f00-2b5a7c1e3a6e,C511_c4be,2024-12-26,Travel,109.55,2.02,0
5b32db8e-54e8-484c-bd95-d5b9fe39f296,C489_7888,2024-09-05,Travel,81.95,1.44,0
c9a29758-5fb6-451e-8280-ea37ccd312ee,C373_50c6,2024-02-12,E-commerce,27.39,0.42,1
74751abb-0ddf-4e7a-b5cc-c4201507430c,C479_c6b1,2024-02-06,Restaurants,83.24,1.01,0
fd6f2758-09c6-4817-82b4-db61995cced9,C672_df06,2023-12-25,Subscriptions,10.0,0.07,0
1ee9cbbb-6c7b-43fe-ae7d-cc14bafc1ac3,C685_6db6,2023-09-10,Groceries,117.83,1.16,0
b22ddebf-b547-493f-8c07-0722552e2bb0,C233_d9ef,2024-01-10,Groceries,16.5,0.23,0
c4c4c010-bb5a-4c99-9194-0eaaae3fad60,C630_36c5,2024-03-01,Restaurants,14.55,0.25,0
a8af8702-96f7-4709-9e1c-0efd885eba3b,C277_f33c,2024-12-16,Restaurants,46.33,0.32,0
5d20309b-e3b5-4e5b-ac0d-69c603c98b69,C115_0c15,2025-06-20,Restaurants,5.45,0.03,0
aaa30447-c1c4-4717-bad8-8a3cbefdd012,C226_af3b,2024-02-20,Fuel,95.04,0.87,0
a948ba9a-f697-450c-81cb-171a2125ec3a,C150_f924,2023-11-14,Utilities,61.35,0.32,0
8afdd391-cc41-45e1-ac15-8742e7deda7b,C834_1a6e,2024-08-07,Travel,66.76,0.35,0
9ce07e6d-8509-43b3-94a8-e3c76f510abc,C895_eb0e,2025-03-17,Fuel,16.24,0.23,0
22228d40-d4f8-4897-a121-93ebd9f68946,C431_f444,2024-08-01,Travel,72.43,0.48,0
fae76dd2-d403-495e-a190-131d14fc02f0,C862_7b4b,2024-07-07,Fuel,7.99,0.13,0
15bc455d-2424-4679-86ea-3809a3128f0d,C955_79da,2023-08-31,Utilities,12.44,0.15,0
f55126c9-d389-4c0e-a827-778b85fb2a40,C547_d094,2023-07-02,Restaurants,2.95,0.06,0
c28717be-f589-41b7-b4ae-eccf8757c725,C415_052b,2024-09-23,Restaurants,4.18,0.06,0
74ee5979-663b-435d-96c9-9850fef666b1,C477_a322,2025-05-29,Restaurants,22.32,0.43,0
e9c60041-fe78-4b3d-8be8-88828e2a28e1,C103_1936,2024-07-24,Subscriptions,11.12,0.22,0
23a89885-9766-40be-9403-70bba870633e,C195_ffb5,2024-12-06,Groceries,6.68,0.06,0
368c3608-39bf-4168-9184-ea07c62338f0,C713_4c78,2025-05-11,Travel,148.91,2.93,0
abc42a9b-ed6b-4634-a2e8-ff22fcc37500,C555_2b53,2025-01-03,Restaurants,38.44,0.32,0
36dd01f7-835d-4009-9564-82c2f9bcb33d,C197_3b8f,2024-02-04,Fuel,126.25,0.93,1
ab32ca34-bc39-453c-a7cd-e34e629853ff,C244_113c,2023-10-26,E-commerce,48.33,0.29,0
2c2202f8-61c9-4177-aa1f-bae1acca9ad1,C714_cfc7,2024-10-19,E-commerce,20.47,0.4,0
73d221b4-4f12-4f81-9119-3cd737105c79,C864_7134,2024-03-21,E-commerce,26.22,0.26,0
5640cd1c-9dd1-4b5c-844a-a860d42635bc,C821_0de6,2024-06-04,Groceries,122.35,1.54,0
31468a76-a362-4ace-bdfd-92a6e9b2da4a,C227_57c2,2025-02-06,Travel,182.81,1.7,0
b16b655a-f8ad-43a3-8353-1bf5c3674b96,C137_9cf6,2024-07-20,Subscriptions,5.88,0.1,0
34c4a9f5-b226-4ba3-9e88-e2195e37cfa5,C845_af5c,2025-01-26,E-commerce,39.66,0.28,0
0794b23a-dee4-4457-9582-571556fc8775,C289_39b6,2023-11-09,Fuel,165.77,2.28,0
d06e8083-1927-4755-b93f-42057c53fa9f,C81_40fe,2023-07-12,Utilities,14.25,0.18,0
b28ac279-d8b0-4e6c-a5af-82633cf93b15,C205_2131,2024-07-18,Fuel,50.91,1.01,0
cd38228c-d798-4e0b-a903-8c3f5e158bb0,C104_e8b7,2023-09-10,Restaurants,6.57,0.05,0
d48f988f-1001-4ce7-9bce-acffda9dbd1d,C773_5654,2024-06-11,E-commerce,59.49,0.92,0
68f719c9-07a9-45f1-8d8e-d7a487492bd0,C111_2353,2024-05-24,Restaurants,13.85,0.16,0
ccddab31-f2c9-47fe-b266-ca585fa22c0a,C324_d610,2023-09-15,Utilities,39.37,0.24,0
9f67df3d-15fe-4d74-bd19-78908785e15d,C487_be5c,2023-10-17,Fuel,93.36,1.41,0
99ce734e-5998-486e-ae10-1fa78689c3e1,C977_dfae,2024-11-11,Groceries,90.43,1.09,0
c571265e-26d2-42ff-958d-14f309a024d4,C622_8100,2023-11-27,Fuel,97.39,1.21,0
b142bb57-2d95-4971-b3c9-49500b813fac,C709_678b,2024-06-22,Restaurants,35.56,0.53,0
4ece3510-e322-429e-a511-aa4d1b1938ec,C904_7ad8,2024-07-03,Travel,136.41,1.62,0
a5b1ea33-272c-4d9a-9de0-20fdc60f9ce4,C676_a640,2023-09-29,Subscriptions,105.99,1.93,0
7bbc4445-c1ff-4541-9974-2dff977c2dfa,C429_19b2,2023-10-30,Fuel,4.67,0.08,0
f5c6d2b3-9d1b-45d1-a754-af15ec9c4f58,C490_2c07,2024-08-06,Subscriptions,77.71,0.84,0
98153b1e-791c-4c90-be2a-ccff9f0e233b,C983_6bbd,2025-02-21,Subscriptions,38.71,0.33,0
881f77e9-7655-4c77-90ab-b84a7db0f8fd,C568_4e84,2024-05-06,Restaurants,65.73,1.29,0
a9740b8b-d0a9-4fdd-adc0-15663cfc4ead,C910_9089,2023-10-07,Groceries,58.19,0.71,0
576e97f5-a76a-47e5-abc3-3f39d9ea8334,C689_7b34,2023-10-13,Restaurants,1.95,0.03,0
5fc90fa2-6fff-40ba-a82e-df0598970a0e,C262_07f7,2023-08-05,E-commerce,63.08,0.83,0
1164c044-24e1-4b52-8d1f-9c8b58c05823,C950_18c2,2023-11-14,Travel,29.33,0.51,0
ef07722a-eb5b-4c3f-81cf-e7c78e1a72da,C943_cfe1,2025-04-30,Utilities,76.07,0.44,0
97159bdb-ee13-41ed-886f-6eb4e406f209,C618_ef1a,2024-11-25,E-commerce,5.07,0.09,0
798dd9c8-b9c8-4087-936a-13e174d5f1b1,C690_1dc1,2024-03-20,E-commerce,1.36,0.01,0
4374981f-ce94-414b-aef4-aba0e3da9b62,C422_32e9,2025-05-17,Fuel,24.24,0.46,0
8cbc5ba3-5a37-4953-b070-ce00eaa17ede,C62_650d,2023-10-02,Travel,61.92,1.02,0
b3893bc7-ba14-4beb-881b-7b308377d3b8,C847_180f,2025-05-13,Restaurants,70.45,0.62,0
c31f4739-c971-4227-9d5e-59db997f9353,C706_a022,2024-08-26,Restaurants,36.93,0.43,0
f0e9778d-4e22-4ab6-b4c1-79b0636b6f02,C426_2ca5,2025-02-23,Fuel,142.83,1.79,0
8aefaa00-e223-49fd-8045-f6a0a6c301ce,C723_beb6,2023-07-11,Subscriptions,2.46,0.04,0
9f090365-6ca0-4d20-99bf-7cf4c872fe26,C268_f48e,2024-05-19,Travel,31.51,0.47,0
e2ff5ee7-9857-4c2b-b190-0919345787d6,C915_c330,2024-07-03,Fuel,26.52,0.37,0
077501bb-c8fb-42aa-99d1-f99b5da53314,C290_b550,2025-03-27,Utilities,51.73,0.89,0
b67cba72-3b61-4fd0-9eff-52632cb92788,C659_c3c0,2024-11-17,E-commerce,76.35,0.69,0
af909bf7-a9d9-44e9-abfc-6663d232fe1c,C85_28cd,2024-06-28,Subscriptions,12.62,0.11,0
8c184ba0-d355-4949-9aa7-7b9580ef5518,C862_7b4b,2023-11-03,Subscriptions,40.86,0.45,0
3333c32e-9585-49ea-8cce-0637c7ff80a1,C785_13e3,2023-07-05,Subscriptions,119.31,0.82,0
08e2745c-f106-4c85-b87c-252130c4e2e6,C47_a8ab,2024-06-24,Utilities,38.82,0.33,0
f74f509b-8f04-4439-9404-af75ed553e87,C446_a3da,2025-03-13,E-commerce,34.2,0.57,0
f8986c2b-0814-4505-a43f-498a069af854,C707_8ecc,2024-11-22,Subscriptions,44.81,0.47,0
565da0ae-3e78-4337-8b44-3616d9bf6a4d,C984_dc5a,2023-08-18,Travel,171.99,1.3,0
42810033-0cd6-4186-b015-a0b1558a207e,C849_ab98,2023-10-19,Fuel,16.19,0.31,0
e7ccccb8-2469-416d-89cf-0ce59bbd13c8,C500_d746,2024-11-17,E-commerce,7.22,0.12,0
b7dce29a-9a60-4f54-af22-32b33e658d36,C634_5264,2023-11-29,Restaurants,55.82,1.01,0
7a9bfff9-0d74-419d-af6b-e95b3639a220,C177_0151,2024-08-04,Travel,10.41,0.19,0
a7ac7ee7-dd07-4c5b-a356-ec84f0a55c27,C645_b484,2024-03-22,E-commerce,64.19,0.83,0
aa1d9c69-6a92-4f3a-9567-79ff50b2cab9,C465_92a9,2024-01-10,E-commerce,89.56,0.62,0
7602a711-2171-4cd4-a730-0fed38b16612,C342_f8b5,2024-08-25,Restaurants,60.34,0.9,0
12ecb2c7-d5c8-4916-97c0-f5cf9c20f86d,C101_0d3d,2025-01-05,Fuel,7.99,0.05,0
66e1c96b-e13d-4f7c-8220-809e5c6abf0c,C544_fcd2,2024-07-08,Groceries,38.78,0.66,0
66d14cf6-ee38-42c8-ae7b-f12b7866d2e1,C48_8101,2024-07-22,Fuel,51.47,0.43,0
758467b7-65d4-4a6c-a258-1cec772004e6,C573_7be1,2025-05-23,Fuel,93.2,0.7,0
4b526209-e817-4f9b-b71a-33fbc3044df3,C429_19b2,2023-12-22,Fuel,160.31,2.45,0
eb1f9589-f6dd-460b-9e1e-a1c8f514c1d7,C815_8e6b,2025-03-02,Travel,82.33,0.89,0
fc74fda6-5850-47a6-92bf-8fafc1977c9a,C475_c7b2,2025-01-02,Groceries,66.49,0.95,0
824dad6d-fc85-464f-ab2e-68268d176524,C460_13bd,2024-11-16,E-commerce,13.41,0.12,0
4f28f7e9-3f7c-4be2-97f2-e9f3ed3e3a12,C269_854c,2024-05-03,Travel,7.94,0.12,0
ccc464a3-0954-455f-a50f-f84b84517d2f,C1_30e9,2024-10-27,Subscriptions,3.97,0.07,0
2bf2bae3-571e-4b15-82d3-377203548a56,C928_6cdd,2025-02-24,E-commerce,81.11,0.52,0
cc75c775-c02f-45f2-96a5-f2012194402f,C463_1de4,2025-03-01,E-commerce,13.64,0.25,0
c928eb58-4b24-4e88-a308-406d08ffe28c,C600_6dca,2024-03-25,Fuel,16.47,0.09,0
e8fd6503-e613-4e40-a727-f52d6d9eaad6,C21_6d5b,2023-07-06,Restaurants,161.03,2.51,0
bbfcc661-b361-4127-8d63-39968de6f527,C905_03f9,2024-03-27,Groceries,20.52,0.25,0
8f980cfc-aa53-4c63-80a5-94c20d4e9d06,C274_da2e,2025-03-09,Travel,15.97,0.26,0
0120602a-ba85-4d13-8eef-d90853e24dc8,C776_3dbe,2025-06-25,Fuel,121.18,1.83,0
8d202c19-1b18-4713-bf06-43090e5242ce,C7_0649,2024-01-10,E-commerce,18.4,0.32,0
ce8f2908-7848-4759-9cc4-d7e632896e5a,C740_e23b,2023-10-05,Restaurants,18.55,0.26,0
68731647-6b29-40e4-abc0-6bbd33b313e0,C269_20d5,2025-01-19,Travel,1.63,0.02,0
764afd3f-8824-4966-87d8-a97fcbd29564,C218_e93b,2024-12-24,Restaurants,9.43,0.12,0
a4dd2d0b-3ec0-4dbf-9a61-34c59efd2937,C561_e353,2024-07-21,E-commerce,20.44,0.31,0
44bbdf16-a646-4efc-9b5a-80a869d10c63,C173_3aca,2024-12-22,Groceries,26.52,0.32,0
a2d4174a-81cf-4010-b03d-06685632164c,C390_49ac,2025-05-18,Subscriptions,25.03,0.17,0
f00bb2bc-40dc-41ee-8a83-84cd339bfba4,C804_ecd2,2025-03-27,E-commerce,144.38,1.17,0
8cd12eef-fe7f-4f98-821a-13ea946f3114,C726_f26b,2024-12-13,Fuel,64.37,0.75,0
b0ed8a13-5df9-45ee-868e-1ac287047deb,C158_e509,2024-06-13,Subscriptions,2.8,0.04,0
1b499929-88fd-48f0-ace1-6255bc7c5ff9,C958_3c02,2024-02-18,Restaurants,109.1,1.5,0
90032393-af05-46a4-bb56-fbf38ff87c56,C698_2d8c,2024-09-09,Groceries,33.68,0.25,0
44008147-525c-4e5c-af18-b96eea076f95,C862_7b4b,2023-09-27,Travel,67.61,0.93,0
692c3310-7945-4911-9809-5bb46d44648b,C399_b5e1,2025-02-07,Travel,22.04,0.27,0
5d7bcf83-e442-407d-876d-4c2d060a270d,C380_01c3,2024-03-01,Restaurants,113.68,2.08,0
d14993c2-af69-4391-9e6b-ecbfc62b2086,C708_f9ae,2024-07-14,Travel,4.63,0.06,0
b4f85d5c-9a6b-481c-9fd8-5e0449ff1b43,C852_9ecb,2025-05-25,Travel,27.45,0.14,0
d5124e04-647a-4ae6-acc0-e2afe826a1a6,C294_3f1c,2025-04-10,Fuel,48.95,0.76,0
5043a96d-2baf-4975-8798-f37a74013792,C588_97e2,2024-03-17,E-commerce,85.15,1.52,0
2753e96a-bdd0-478a-9ed1-ed9a5db231b4,C668_9bb3,2023-09-02,Fuel,85.33,0.5,0
c726049b-54c5-4527-b1ce-9a72a417c9a6,C986_6f31,2025-01-23,Groceries,46.51,0.81,0
437dbce3-a4cf-45f7-b3d1-b73a1c079f25,C384_f146,2024-10-03,Travel,15.82,0.3,0
d65a0187-1a64-495a-8ab7-f791358ec763,C423_4556,2024-11-28,Restaurants,24.97,0.43,0
c6ac2743-d718-41b1-8b5f-aeac121e980d,C712_e849,2024-08-19,E-commerce,15.14,0.13,0
e4239ba5-6079-4bff-b2ba-64cccf2ae242,C813_1e6a,2025-05-11,Fuel,84.86,1.22,0
e4344c13-6cca-4d0f-bfda-bee004908ca7,C272_b2c9,2025-02-07,Restaurants,15.33,0.1,0
7eb531cc-e23e-4a50-b29f-f5efb65b4d33,C817_4668,2024-09-29,Utilities,8.17,0.14,0
499d6b86-f447-456d-bc6e-c40a0e1d0ad4,C254_c1d7,2023-11-21,Utilities,28.28,0.3,0
39341d1a-cb13-4e9a-acb1-e85ac7bffcbb,C255_0723,2025-02-27,Subscriptions,5.76,0.1,0
0a5d8c19-6255-4d3a-a962-d297977977cf,C483_3ca5,2024-07-13,Utilities,24.15,0.3,0
77380d28-37a5-439e-8c96-2c3c4e7c8463,C786_e3a2,2023-12-19,Restaurants,16.97,0.31,0
32aa6158-7718-405b-8a92-847e0babd726,C761_caeb,2023-07-26,Utilities,9.71,0.16,0
41d30d40-9224-4082-ada8-d0254668b93b,C834_4174,2024-03-29,Utilities,6.4,0.1,0
1e3d55da-9fd1-4598-9c96-a164cabc9486,C318_d197,2025-03-04,Restaurants,6.2,0.09,0
84b1349e-9df5-4cad-87eb-7de2bb5c1183,C177_0151,2025-05-10,Groceries,128.6,2.5,0
8b2dfdbf-12c3-4889-9fc9-cdc99e219bb0,C55_a2fc,2025-06-13,Travel,64.34,0.85,0
be7df0cd-8f06-48e7-a31e-6208dec9d17a,C104_f5b7,2024-05-09,Utilities,9.25,0.05,0
02d765f1-9c2a-4dfc-b775-e69cbe0aff3c,C426_80d9,2024-12-11,E-commerce,28.17,0.33,0
356ee7ee-db6f-4979-8712-9a1a463a5240,C771_c78e,2024-12-25,Utilities,310.52,2.87,0
0c5a9029-c335-433b-ab17-30fef11ea92e,C925_8eb0,2025-05-16,E-commerce,7.3,0.07,0
39452a51-fae8-4ab6-9057-799e786b7728,C354_6293,2025-01-20,Travel,11.44,0.07,0
5f9f49da-b131-4705-b3d0-f3d19dc6318a,C696_c374,2024-04-17,Restaurants,1.52,0.03,0
1bb9503e-dcd0-4c8f-91b7-bcd56732a10e,C697_186f,2024-06-10,Subscriptions,180.39,1.38,1
38670250-5d2f-4f39-95d5-25d1e6851677,C524_f415,2024-04-15,Subscriptions,2.07,0.04,0
6402123c-6100-4785-8f1b-8cb79bfb09e4,C816_1536,2024-08-08,Fuel,10.12,0.13,0
aa192855-2c72-49b7-8713-ac2592b7053a,C12_e413,2024-05-06,Subscriptions,87.43,0.85,0
f778137d-5c90-4313-8628-284afc6ad4bb,C825_3683,2025-03-04,Groceries,53.83,0.79,0
854c0a65-301b-4a93-ac69-7d2a9428dde8,C110_6bb6,2025-03-05,Subscriptions,67.45,1.09,0
6816c5d4-7d9a-449c-8427-7884c0080a62,C419_3a72,2024-04-25,E-commerce,20.54,0.32,0
247b7b4d-a46d-4d05-bed3-bac6711dafe3,C504_0136,2025-01-03,Travel,15.32,0.28,0
977bcf4f-5b04-4788-a5a1-18b30d58f90a,C426_80d9,2024-05-29,Travel,48.94,0.27,0
c4ab0769-37c6-4a79-ae53-c210890c40b7,C328_41a0,2024-11-14,Restaurants,102.36,1.37,0
d5db2389-ee5e-437b-b956-d4e8196a0106,C450_3c91,2024-04-13,Subscriptions,2.04,0.04,1
a481afc5-15d8-4d89-a942-41b74e81d61c,C437_fd14,2025-05-14,E-commerce,62.5,0.7,0
aca48ecb-9392-48d4-beac-4ba808311b67,C884_8f40,2024-02-23,Travel,1.49,0.02,0
852266ba-0f49-4112-bc03-d8796bb76a32,C381_1c67,2023-11-29,Travel,25.24,0.19,0
dee5a4ce-5a84-4b33-a45f-bea1d4a509cd,C787_ef17,2024-06-21,Utilities,57.62,0.73,0
081f7d48-bf27-4b0e-8900-2e4fcbb4b8dc,C398_5272,2024-09-16,Groceries,37.32,0.21,0
8d02db27-3257-46ac-8496-3570b4117eaf,C744_5a23,2024-12-06,E-commerce,117.71,1.67,0
77cb7d2b-2efc-4f4d-a741-70ca47b6b528,C123_ff7a,2025-05-24,Groceries,5.42,0.1,0
a6f04f52-f3e2-4524-8957-6f904db9b3a7,C855_2863,2024-07-19,Utilities,0.17,0.0,0
a3a3084d-93f4-427b-8d86-cc8e36321cb3,C989_29f1,2025-02-27,Utilities,97.1,1.19,0
36df59df-3569-4b32-8b0a-a0c5ad2bc163,C968_0ffe,2023-07-02,Utilities,45.44,0.76,0
3d84b471-879f-434c-8c5b-50727bdc806d,C560_793c,2025-06-20,Restaurants,26.58,0.24,0
24ae704b-7e9d-43e3-8bcf-21897bcfa77e,C955_79da,2025-02-28,E-commerce,17.39,0.26,0
c32e40f9-3523-4599-8d9a-6fd6a9f23214,C190_e752,2025-01-13,Utilities,40.92,0.22,0
ed207012-62da-44b1-895d-c71ff1a78c85,C122_65a5,2025-05-12,Utilities,12.96,0.11,0
92ac2803-7e38-4c41-9005-718fe3702a78,C453_9d41,2023-09-28,Utilities,38.37,0.62,0
9676eefa-cbbb-43c8-a8c3-3290542c2950,C399_41b7,2024-08-03,E-commerce,71.68,1.31,0
f9c1f12f-4ab4-4e44-8a7b-9a70a786760a,C578_c4fa,2025-01-10,Travel,67.96,0.93,0
b5afe2bd-b377-481f-b424-86cf242b0ad5,C551_746c,2024-06-24,Groceries,0.19,0.0,0
af27da81-f817-498d-a99f-65200203d17e,C935_1540,2024-01-11,Utilities,25.81,0.5,0
5f23082a-93b4-42a5-b729-51fed2ea0e90,C234_b050,2024-01-27,Subscriptions,23.47,0.17,0
fcd58611-e97a-4b27-8d8a-f21dc1435885,C43_4a8b,2024-06-08,Groceries,27.24,0.46,0
93fe009f-9eb0-47d8-93e0-8b7da3094c01,C863_3b3e,2025-03-07,Groceries,87.8,0.67,0
853d9d1e-60b9-49ab-97b1-8eaf27491f0a,C264_a31c,2024-12-01,Restaurants,11.67,0.19,0
8f7edf7d-61eb-4eb5-a9a9-b75b816528c0,C494_20a4,2024-02-22,Groceries,74.82,0.75,0
fc78b258-c92d-4ab7-81bc-f9d9441a91ec,C171_1188,2024-06-02,Restaurants,41.42,0.26,0
26408022-f170-4f25-88e7-9f40aed7e1c8,C137_9cf6,2024-11-26,E-commerce,24.29,0.4,0
0f4b3930-1768-4fd9-9950-c9b19762c946,C833_1ef8,2025-05-09,E-commerce,8.99,0.1,0
4b055b9e-5ac1-4a8e-9265-5d5ef02dc94e,C675_c8e8,2024-04-13,Subscriptions,154.78,2.09,0
2863a5fb-33bb-4c50-bfa6-dbccb77c993f,C30_49c9,2024-07-29,E-commerce,41.67,0.83,0
077d275f-2edd-435f-874c-a5d240b411ce,C484_62e5,2024-06-16,Utilities,3.41,0.03,0
f28c108d-0f99-4c84-a260-ecfacc10fd0e,C745_a454,2024-03-17,Fuel,71.26,0.5,0
f72660a9-1c58-4671-ba0c-4ab24c409da0,C302_e7a2,2024-06-20,Subscriptions,31.93,0.32,0
b455f0e1-2a33-4b45-a649-2b59ffa2ec7f,C471_1f39,2024-12-17,Travel,4.14,0.06,0
8d7219de-f46c-4aa5-af20-d69b4ecc3bcc,C305_db16,2024-10-08,Groceries,3.51,0.02,0
e92c2fcc-985b-4493-9379-db3813d32754,C60_ce8c,2025-05-29,Utilities,44.8,0.36,0
ae4d784d-e2d7-48bb-bda5-572d1b96760a,C420_2530,2024-06-29,Restaurants,22.69,0.37,0
670e490d-84c7-4c4f-91f5-9f5db011cc5f,C749_0381,2025-05-31,Groceries,16.89,0.12,0
faf4b670-b2f0-4036-80d1-7da25a31024e,C346_abc2,2025-05-09,E-commerce,77.77,0.46,0
7fbb6e84-b04e-47ee-a5fa-1e7281d2443e,C45_d181,2023-11-14,Subscriptions,89.54,1.77,0
58b13456-8494-4a27-9446-c176091d5dc7,C771_c78e,2025-05-25,E-commerce,21.1,0.21,0
2f0ac20f-1ac9-4547-9346-a9a2dd19af20,C114_0671,2024-04-04,E-commerce,63.74,1.0,0
e957946d-568e-4fb4-8221-6c1f013d3613,C648_e45f,2023-07-04,E-commerce,16.25,0.25,0
a4633abb-a322-4153-8331-2093ee83f07a,C650_e6ef,2024-03-07,Groceries,10.49,0.17,0
7e775795-21d8-4259-86b4-2e2e378d55f6,C855_2863,2025-01-28,Groceries,57.86,1.15,0
9c581f71-5f2f-4375-875b-36a0b6f6d990,C704_df0b,2024-06-10,E-commerce,46.94,0.73,0
b7a26fff-706d-4b9a-8b8d-7a1e81e814e4,C690_1dc1,2023-07-17,Subscriptions,13.14,0.14,0
d92369e1-49aa-41ef-b7d7-2162b0267164,C882_300e,2025-02-02,Travel,8.59,0.11,1
77d1b027-bb61-4e8e-aa8f-b025e2b7ec7d,C771_c78e,2024-10-08,E-commerce,143.58,1.94,0
815af7e6-0230-4212-a7a7-15ae7d0991eb,C958_98b8,2023-07-13,Travel,53.4,0.57,0
b2a968d9-e58b-43a9-b4c0-6ffeaf58eace,C696_c374,2024-08-31,Utilities,6.96,0.05,0
408e23bf-6a54-4214-912b-15482d0942a2,C570_5fa7,2024-08-17,Groceries,47.85,0.44,1
27b01097-f497-475e-b7b2-7723138a3038,C975_df29,2024-04-17,Restaurants,34.4,0.18,0
374c92d9-919e-47c9-a1b2-93172fc45e01,C417_9c72,2025-04-27,Subscriptions,161.75,1.63,0
2d119eea-ecce-4a43-86dc-e4ac419e3d4d,C245_c06b,2025-03-22,Utilities,31.65,0.59,0
9bf1fd0b-5de0-4dfc-96a9-e120cb64fc9d,C82_8d7f,2024-01-24,Groceries,56.37,0.77,0
5253d8ce-a868-4608-831f-212047f642be,C255_05f2,2024-11-03,Utilities,68.52,1.03,0
e5eebaa2-b33f-4894-b114-61e148cb5414,C789_0bae,2024-07-27,Fuel,37.72,0.6,0
41344daf-87d6-4cda-9fd6-8d1fd84d9c7e,C995_649e,2024-05-04,Fuel,35.72,0.6,0
fecd1ba1-f8f6-48dd-9d8e-5850e9545353,C80_ccd9,2023-09-21,Subscriptions,195.81,2.3,0
4c3b5608-80d5-44ba-8666-c03a0a063dd5,C430_89e4,2025-02-03,Groceries,26.77,0.37,0
dbf57caf-f760-4c05-8890-d8694350f385,C648_e45f,2023-11-09,Restaurants,8.94,0.08,0
